0,0.154316135219
1,-0.30438682517
2,0.0356577619407
3,-0.356723284642
4,0.123515790673
5,0.263357140031
6,-0.032628548151
7,-0.00169513781655
8,0.229326977534
9,-0.602530880541
10,0.0722915863841
11,-0.27073965369
12,-0.529998613085
13,0.347366313661
14,-0.0169743340477
15,-0.203201153922
16,-0.221334250682
17,-0.0328956268619
18,-0.470363151702
19,0.0978570849395
20,-0.0429592772346
21,0.412671243559
22,0.00821130462751
23,-0.203971825477
24,-0.318342866147
25,0.224887035604
26,0.15991028866
27,4.24685911812e-05
28,-0.0139518154617
29,0.505783016319
30,0.670530528253
31,-0.251268895114
32,0.225519615392
33,-0.0671381694805
34,-0.131866335637
35,0.243851917026
36,0.350074521525
37,0.0220304436892
38,0.0821665906227
39,-0.23642842838
40,0.306194980991
41,-0.259818939249
42,0.0836082208488
43,-0.0504958440335
44,-0.590122000191
45,3.19202921757
46,-0.112294644215
47,0.0774787279518
48,-0.117856601152
49,0.212266393764
50,-0.0270495812717
51,0.0886100289933
52,0.281751451689
53,-0.266122061188
54,-0.901698564019
55,0.116497708518
56,-0.139378774604
57,0.335365774221
58,-0.272963994602
59,-0.55902252232
60,0.5284319163
61,-0.509312255594
62,0.960793432022
63,-3.69086351524
64,0.0154469153032
65,-0.583418201472
66,-0.131218001205
67,-0.434355460629
68,0.184910701601
69,-0.132536233032
70,0.0682058501015
71,-0.20140725435
72,0.137498116833
73,-0.0329236928513
74,0.148155835805
75,0.216331753788
76,-0.0591903723566
77,-0.364271807897
78,0.334093217055
79,0.0902649256132
80,-0.301141559522
81,-0.161529130811
82,-0.106120364821
83,-0.493785362931
84,-0.00902250157213
85,-0.0349292299131
86,-0.0225720803268
87,0.074554085587
88,-0.0874590696731
89,-0.0292663384412
90,0.348037207013
91,-0.0126583287847
92,-0.0221884908767
93,-0.489764385208
94,-0.23299335751
95,-0.0654239432715
96,0.167707652037
97,-0.666035788359
98,-0.752968679094
99,7.63315917755
100,0.108370675338
101,0.827963313381
102,0.0897879708331
103,0.333605730704
104,0.170491070747
105,0.0156413236835
106,-0.0578466848802
107,0.315420843967
108,-0.265871440181
109,-0.127679387153
110,-0.179419042969
111,0.123415432928
112,0.0770302255977
113,-0.408220041387
114,0.0255012702075
115,-0.345848284109
116,0.863702532776
117,-8.93172251511
118,0.0298789353321
119,-1.10726401777
120,-0.112832138731
121,0.0219752250525
122,-0.246904180362
123,0.00408897070761
124,-0.0738956713915
125,0.0555959766596
126,-0.922940080351
127,0.167434531426
128,0.0832359401508
129,0.15238545385
130,0.123834573681
131,-0.902777853425
132,0.4101793668
133,-0.291990243783
134,-0.12861084738
135,0.549516103259
136,-0.064683535782
137,0.213584667705
138,0.214553488374
139,-0.355930392401
140,0.105199173251
141,-0.224802645633
142,-0.0130618475443
143,-0.356697647795
144,1.46767034648
145,0.522321819912
146,0.415354279412
147,0.0971606944877
148,-0.385425751509
149,1.00040898289
150,0.938394147033
151,1.85319980776
152,1.00186877716
153,15.6030868275
154,-0.157883916443
155,0.453896571383
156,0.254050532505
157,-0.173596983936
158,0.00398237512321
159,0.0451003850913
160,-0.150203350684
161,0.218094314061
162,21.3753888172
